<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190205,000000,0.0384300,0.0385000,0.0380850,0.0382100,12458410000
20190206,000000,0.0381700,0.0381850,0.0376100,0.0376100,15759410000
20190207,000000,0.0375650,0.0375700,0.0369500,0.0370100,14756440000
20190208,000000,0.0368500,0.0373100,0.0367600,0.0371300,12128720000
20190211,000000,0.0371050,0.0376150,0.0371050,0.0376000,10873990000
20190212,000000,0.0377950,0.0380650,0.0376850,0.0379000,13542860000
20190213,000000,0.0379800,0.0380050,0.0369300,0.0369850,20900680000
20190214,000000,0.0363950,0.0364650,0.0356150,0.0360400,36402430000
20190215,000000,0.0361550,0.0366100,0.0361150,0.0366000,14710630000
20190218,000000,0.0367000,0.0369000,0.0360650,0.0363300,12283550000
20190219,000000,0.0363400,0.0366950,0.0360050,0.0362450,10453860000
20190220,000000,0.0362500,0.0365400,0.0362400,0.0364200,7201490000
20190221,000000,0.0365100,0.0365100,0.0358150,0.0360650,13532870000
20190222,000000,0.0360650,0.0362800,0.0359100,0.0360800,8281340000
20190225,000000,0.0362250,0.0363950,0.0359100,0.0362400,10833590000
20190226,000000,0.0362000,0.0362650,0.0357750,0.0358000,13626860000
20190227,000000,0.0359500,0.0360350,0.0356500,0.0359550,16437820000
20190228,000000,0.0358850,0.0361450,0.0357600,0.0359000,10493640000
20190301,000000,0.0359950,0.0360950,0.0359000,0.0360300,9571280000
20190304,000000,0.0360150,0.0361550,0.0358750,0.0359700,7849390000
20190305,000000,0.0358900,0.0358900,0.0352800,0.0353000,18063690000
20190306,000000,0.0352000,0.0354950,0.0351750,0.0354950,10539670000
20190307,000000,0.0354350,0.0354550,0.0351100,0.0352200,11230520000
20190311,000000,0.0352000,0.0355000,0.0350800,0.0353700,13126300000
20190312,000000,0.0354850,0.0358450,0.0353700,0.0356500,13125240000
20190313,000000,0.0355250,0.0365500,0.0355100,0.0363400,20978750000
20190314,000000,0.0363350,0.0368000,0.0360200,0.0362150,18207180000
20190315,000000,0.0362500,0.0373900,0.0360700,0.0373900,36745180000
20190318,000000,0.0370250,0.0372150,0.0367100,0.0369200,25544400000
20190319,000000,0.0369200,0.0370000,0.0366600,0.0367700,9570360000
20190320,000000,0.0367550,0.0368500,0.0366050,0.0366900,14493680000
20190321,000000,0.0367900,0.0369600,0.0363050,0.0365150,19731070000
20190322,000000,0.0365500,0.0365500,0.0359300,0.0360000,13208650000
20190325,000000,0.0358500,0.0364050,0.0356700,0.0363300,14175660000
20190326,000000,0.0363250,0.0365000,0.0362050,0.0362500,11005840000
20190327,000000,0.0362500,0.0363500,0.0359500,0.0359500,6990910000
20190328,000000,0.0360050,0.0361000,0.0359500,0.0360000,5296460000
20190329,000000,0.0360900,0.0364400,0.0355550,0.0356450,20120410000
20190401,000000,0.0358000,0.0362500,0.0357600,0.0361950,12927990000
20190402,000000,0.0362000,0.0364500,0.0359700,0.0362000,10737870000
20190403,000000,0.0363150,0.0366650,0.0363100,0.0366100,20247570000
20190404,000000,0.0365600,0.0366100,0.0363100,0.0365000,6644490000
20190405,000000,0.0365050,0.0366100,0.0361300,0.0363200,9815670000
20190408,000000,0.0363800,0.0365550,0.0361750,0.0363000,10031870000
20190409,000000,0.0363350,0.0365000,0.0362800,0.0362800,18288970000
20190410,000000,0.0362850,0.0379900,0.0332100,0.0368850,63621530000
20190411,000000,0.0368850,0.0371100,0.0365400,0.0366950,13840140000
20190412,000000,0.0366950,0.0367400,0.0361300,0.0362550,12732780000
20190415,000000,0.0364150,0.0364550,0.0358450,0.0359700,15065190000
20190416,000000,0.0360100,0.0361500,0.0356750,0.0360800,16613990000
20190417,000000,0.0360950,0.0362150,0.0358700,0.0359000,10704490000
20190418,000000,0.0358700,0.0360200,0.0357000,0.0360100,12386810000
20190419,000000,0.0360250,0.0361000,0.0358000,0.0358100,4890570000
20190422,000000,0.0359850,0.0360400,0.0357750,0.0357850,6552000000
20190423,000000,0.0358500,0.0359650,0.0352050,0.0353300,24082650000
20190424,000000,0.0351650,0.0357700,0.0348550,0.0357700,24516290000
20190425,000000,0.0357000,0.0358000,0.0352700,0.0353750,13456250000
20190426,000000,0.0353750,0.0354100,0.0351000,0.0354100,11905430000
20190429,000000,0.0353700,0.0357000,0.0352850,0.0354300,7042890000
20190430,000000,0.0355850,0.0355900,0.0351500,0.0355000,12181240000
20190502,000000,0.0354800,0.0357750,0.0353500,0.0355400,5828040000
20190503,000000,0.0356500,0.0359850,0.0355750,0.0357800,8180520000
20190506,000000,0.0354000,0.0357600,0.0354000,0.0357600,5105090000
20190507,000000,0.0356600,0.0360950,0.0355750,0.0355750,8998200000
20190508,000000,0.0356700,0.0357300,0.0354600,0.0354600,6518470000
20190510,000000,0.0354600,0.0356200,0.0350700,0.0351950,9936790000
20190513,000000,0.0351900,0.0353900,0.0349750,0.0349750,9439810000
20190514,000000,0.0350700,0.0351900,0.0349100,0.0349300,10348280000
20190515,000000,0.0350350,0.0352800,0.0348150,0.0350950,18010140000
20190516,000000,0.0351050,0.0352500,0.0349600,0.0349600,8704130000
20190517,000000,0.0350000,0.0351650,0.0348550,0.0351000,8738100000
20190520,000000,0.0351350,0.0351650,0.0349750,0.0349900,6941940000
20190521,000000,0.0349950,0.0351450,0.0349000,0.0349000,8663300000
20190522,000000,0.0349250,0.0353300,0.0348350,0.0351850,10374240000
20190523,000000,0.0351000,0.0388500,0.0350300,0.0387500,105510700000
20190524,000000,0.0391100,0.0398450,0.0371200,0.0372000,133426840000
20190527,000000,0.0372000,0.0379450,0.0371900,0.0376100,19145500000
20190528,000000,0.0376900,0.0381300,0.0365350,0.0365350,39464410000
20190529,000000,0.0366250,0.0369350,0.0362300,0.0368000,32852140000
20190530,000000,0.0368250,0.0371800,0.0363000,0.0367000,30831640000
20190531,000000,0.0364250,0.0367050,0.0360550,0.0367050,15557700000
20190603,000000,0.0364950,0.0373450,0.0362500,0.0369800,36987160000
20190604,000000,0.0370050,0.0375400,0.0368400,0.0371800,19706100000
20190605,000000,0.0373950,0.0392000,0.0370800,0.0387000,88181860000
20190606,000000,0.0387050,0.0393700,0.0384050,0.0389700,34761020000
20190607,000000,0.0390000,0.0391950,0.0387000,0.0390000,16455220000
20190610,000000,0.0390550,0.0396400,0.0390200,0.0394500,22306590000
20190611,000000,0.0395000,0.0411450,0.0392550,0.0400000,75759630000
20190613,000000,0.0400850,0.0406500,0.0397850,0.0406500,24200740000
20190614,000000,0.0405250,0.0409000,0.0403200,0.0403200,19476900000
20190617,000000,0.0403350,0.0409300,0.0401200,0.0404850,18491100000
20190618,000000,0.0405500,0.0406650,0.0400300,0.0404400,18810720000
20190619,000000,0.0404350,0.0406600,0.0400350,0.0402300,17252350000
20190620,000000,0.0403150,0.0406000,0.0400850,0.0404150,30912230000
20190621,000000,0.0395000,0.0402000,0.0394750,0.0402000,31139810000
20190624,000000,0.0399750,0.0412850,0.0398500,0.0407250,39636060000
20190625,000000,0.0406900,0.0409000,0.0402000,0.0405750,19464420000
20190626,000000,0.0405500,0.0408250,0.0402500,0.0402600,14094610000
20190627,000000,0.0403500,0.0404600,0.0400500,0.0401300,13999930000
20190628,000000,0.0402650,0.0404350,0.0398700,0.0398800,10231860000
20190701,000000,0.0401900,0.0407000,0.0399550,0.0402500,20772630000
20190702,000000,0.0403000,0.0405350,0.0401500,0.0405000,10614070000
20190703,000000,0.0403250,0.0406000,0.0402250,0.0405850,11257910000
20190704,000000,0.0406200,0.0421950,0.0405250,0.0413950,74645370000
20190705,000000,0.0414550,0.0416350,0.0412700,0.0413550,40287240000
20190708,000000,0.0412500,0.0429250,0.0407150,0.0425500,88262500000
20190709,000000,0.0425500,0.0433450,0.0423500,0.0431300,55478550000
