<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160202,160000,3.7650000,3.7650000,3.7600000,3.7650000,96100
20160202,170000,3.7600000,3.7600000,3.7600000,3.7600000,100
20160202,180000,3.7600000,3.7650000,3.7600000,3.7650000,283700
20160203,110000,3.7600000,3.7600000,3.7600000,3.7600000,1200
20160203,120000,3.7600000,3.7650000,3.7600000,3.7650000,800
20160203,130000,3.7600000,3.7600000,3.7600000,3.7600000,1200
20160203,140000,3.7600000,3.7750000,3.7600000,3.7750000,28800
20160203,150000,3.7600000,3.7650000,3.7600000,3.7650000,27100
20160203,160000,3.7650000,3.7650000,3.7600000,3.7650000,81400
20160203,170000,3.7650000,3.7700000,3.7650000,3.7700000,176900
20160203,190000,3.7600000,3.7700000,3.7600000,3.7700000,150000
20160204,120000,3.7600000,3.7600000,3.7550000,3.7550000,47800
20160204,130000,3.7750000,3.7750000,3.7750000,3.7750000,200
20160204,140000,3.7750000,3.7800000,3.7550000,3.7550000,70400
20160204,150000,3.7650000,3.7650000,3.7650000,3.7650000,2000
20160204,160000,3.7700000,3.7700000,3.7700000,3.7700000,64700
20160204,170000,3.7700000,3.7700000,3.7700000,3.7700000,90000
20160204,180000,3.7700000,3.7700000,3.7700000,3.7700000,60000
20160204,190000,3.7650000,3.7650000,3.7650000,3.7650000,3000
20160205,110000,3.7600000,3.7600000,3.7550000,3.7600000,1800
20160205,130000,3.7600000,3.7700000,3.7550000,3.7700000,2600
20160205,140000,3.7600000,3.7600000,3.7550000,3.7600000,347900
20160205,150000,3.7600000,3.7600000,3.7600000,3.7600000,29400
20160205,160000,3.7600000,3.7600000,3.7600000,3.7600000,36400
20160208,110000,3.7700000,3.7750000,3.7700000,3.7750000,3700
20160208,120000,3.7750000,3.7750000,3.7750000,3.7750000,300
20160208,130000,3.7700000,3.7750000,3.7550000,3.7550000,15800
20160208,150000,3.7550000,3.7550000,3.7550000,3.7550000,5000
20160208,160000,3.7550000,3.7550000,3.7500000,3.7500000,5600
20160208,170000,3.7550000,3.7550000,3.7550000,3.7550000,57000
